Category,Rating,Reviews,Installs,Type,Price,Content Rating
GAME,4.3,10485308,VERY HIGH,Free,0,Everyone
GAME,4.2,1497361,VERY HIGH,Free,0,Everyone
GAME,4.6,59800,HIGH,Free,0,Everyone
GAME,4.4,2610526,VERY HIGH,Free,0,Everyone
GAME,4.4,4066989,VERY HIGH,Free,0,Everyone 10
GAME,4.5,3778921,VERY HIGH,Free,0,Everyone
GAME,4.4,6198563,VERY HIGH,Free,0,Everyone
GAME,4.3,10306,HIGH,Free,0,Mature 17
GAME,4.6,44891723,VERY HIGH,Free,0,Everyone 10
GAME,4.3,1000417,VERY HIGH,Free,0,Teen
GAME,4.2,17039,HIGH,Free,0,Everyone
GAME,4.2,685981,VERY HIGH,Free,0,Everyone
GAME,4.5,10393,HIGH,Free,0,Everyone
GAME,4.5,14198297,VERY HIGH,Free,0,Everyone
GAME,4.5,592068,VERY HIGH,Free,0,Everyone
GAME,4.7,1732263,VERY HIGH,Free,0,Everyone
GAME,4.7,295241,VERY HIGH,Free,0,Everyone
GAME,4.5,1135631,VERY HIGH,Free,0,Teen
GAME,4.4,5566669,VERY HIGH,Free,0,Everyone
GAME,4.3,1295557,VERY HIGH,Free,0,Everyone
GAME,3.8,270687,VERY HIGH,Free,0,Teen
GAME,4.6,2157930,VERY HIGH,Free,0,Everyone
GAME,4.6,506275,VERY HIGH,Free,0,Everyone
GAME,4.4,4920817,VERY HIGH,Free,0,Everyone 10
GAME,4.3,23005,HIGH,Free,0,Everyone
GAME,4.1,68057,VERY HIGH,Free,0,Everyone
GAME,4.3,1300490,VERY HIGH,Free,0,Everyone
GAME,4.4,8923587,VERY HIGH,Free,0,Everyone
GAME,4.6,4128732,VERY HIGH,Free,0,Everyone
GAME,4.3,42053,VERY HIGH,Free,0,Everyone
GAME,4.4,257724,VERY HIGH,Free,0,Everyone 10
GAME,4.7,990491,VERY HIGH,Free,0,Everyone
GAME,4.5,10216538,VERY HIGH,Free,0,Everyone 10
GAME,4.4,7614130,VERY HIGH,Free,0,Everyone
GAME,4.6,760628,VERY HIGH,Free,0,Everyone
GAME,4.5,9881829,VERY HIGH,Free,0,Everyone
GAME,4.4,2123381,VERY HIGH,Free,0,Everyone
GAME,4.6,7671249,VERY HIGH,Free,0,Mature 17
GAME,4.5,27723193,VERY HIGH,Free,0,Everyone 10
GAME,4.5,4447346,VERY HIGH,Free,0,Everyone 10
GAME,4.3,10485334,VERY HIGH,Free,0,Everyone
GAME,4.5,14198602,VERY HIGH,Free,0,Everyone
GAME,4.6,44891723,VERY HIGH,Free,0,Everyone 10
GAME,4.4,22428456,VERY HIGH,Free,0,Everyone
GAME,4.4,4066980,VERY HIGH,Free,0,Everyone 10
GAME,4.5,3197865,VERY HIGH,Free,0,Everyone
GAME,4.7,1351068,VERY HIGH,Free,0,Everyone
GAME,4.6,5418675,VERY HIGH,Free,0,Everyone
GAME,4.5,9881908,VERY HIGH,Free,0,Everyone
GAME,4.5,148895,VERY HIGH,Free,0,Everyone
GAME,4.7,1889250,VERY HIGH,Free,0,Everyone
GAME,4.5,183846,VERY HIGH,Free,0,Everyone
GAME,4.8,230710,VERY HIGH,Free,0,Everyone
GAME,4.7,295305,VERY HIGH,Free,0,Everyone
GAME,4.4,6198880,VERY HIGH,Free,0,Everyone
GAME,4.6,2157930,VERY HIGH,Free,0,Everyone
GAME,4.5,5465624,VERY HIGH,Free,0,Teen
GAME,4.6,59854,HIGH,Free,0,Everyone
GAME,4.7,1534466,VERY HIGH,Free,0,Teen
GAME,4.6,23134775,VERY HIGH,Free,0,Everyone 10
GAME,4.5,14891223,VERY HIGH,Free,0,Everyone
GAME,4.6,7672495,VERY HIGH,Free,0,Mature 17
GAME,4.5,1137271,VERY HIGH,Free,0,Teen
GAME,4.6,506275,VERY HIGH,Free,0,Everyone
GAME,4.4,2610622,VERY HIGH,Free,0,Everyone
GAME,4.7,990586,VERY HIGH,Free,0,Everyone
GAME,4.3,10354,HIGH,Free,0,Mature 17
GAME,4.3,8118937,VERY HIGH,Free,0,Everyone
GAME,4.4,4921122,VERY HIGH,Free,0,Everyone 10
GAME,4.3,18985,HIGH,Free,0,Everyone
GAME,4.5,655067,VERY HIGH,Free,0,Teen
GAME,4.4,7614271,VERY HIGH,Free,0,Everyone
GAME,4.5,10434,HIGH,Free,0,Everyone
GAME,4.4,5234825,VERY HIGH,Free,0,Everyone
GAME,4.5,1385093,VERY HIGH,Free,0,Everyone
GAME,4.6,2698348,VERY HIGH,Free,0,Everyone
GAME,4.7,1125017,VERY HIGH,Free,0,Everyone
GAME,4.6,9882639,VERY HIGH,Free,0,Everyone
GAME,4.4,5566805,VERY HIGH,Free,0,Everyone
GAME,4.4,74673,VERY HIGH,Free,0,Everyone
GAME,4.5,5387639,VERY HIGH,Free,0,Everyone
GAME,4.6,2750410,VERY HIGH,Free,0,Everyone
GAME,4.3,1295606,VERY HIGH,Free,0,Everyone
GAME,4.5,461137,VERY HIGH,Free,0,Everyone
GAME,4.5,946926,VERY HIGH,Free,0,Everyone
GAME,4.4,9305,HIGH,Free,0,Everyone
GAME,4.5,4448791,VERY HIGH,Free,0,Everyone 10
GAME,4.2,1498648,VERY HIGH,Free,0,Everyone
GAME,4.5,27724094,VERY HIGH,Free,0,Everyone 10
GAME,4.4,22428456,VERY HIGH,Free,0,Everyone
GAME,4.7,1351089,VERY HIGH,Free,0,Everyone
GAME,4.2,360630,VERY HIGH,Free,0,Everyone
GAME,4.5,1137267,VERY HIGH,Free,0,Teen
GAME,4.5,14200344,VERY HIGH,Free,0,Everyone
GAME,4.6,7672495,VERY HIGH,Free,0,Mature 17
GAME,4.4,5234810,VERY HIGH,Free,0,Everyone
GAME,4.5,6074334,VERY HIGH,Free,0,Teen
GAME,4.3,8118937,VERY HIGH,Free,0,Everyone
GAME,4.3,1000417,VERY HIGH,Free,0,Teen
GAME,4.5,592282,VERY HIGH,Free,0,Everyone
GAME,4.7,1535084,VERY HIGH,Free,0,Teen
GAME,4.7,8118880,VERY HIGH,Free,0,Everyone
GAME,4.1,10424925,VERY HIGH,Free,0,Everyone
GAME,4.8,230727,VERY HIGH,Free,0,Everyone
GAME,4.4,37023,VERY HIGH,Free,0,Everyone
GAME,4.2,422244,VERY HIGH,Free,0,Teen
GAME,4.4,98123,VERY HIGH,Free,0,Teen
GAME,4.7,21262,HIGH,Free,0,Everyone
GAME,4.3,118253,VERY HIGH,Free,0,Teen
GAME,4.7,141529,HIGH,Free,0,Everyone 10
GAME,4.2,70226,HIGH,Free,0,Everyone
GAME,4.3,2251012,VERY HIGH,Free,0,Everyone
GAME,4.4,30253,HIGH,Free,0,Everyone
GAME,4.1,15763,HIGH,Free,0,Everyone
GAME,4.1,84911,VERY HIGH,Free,0,Everyone
GAME,4.2,46416,VERY HIGH,Free,0,Everyone
GAME,4.5,946926,VERY HIGH,Free,0,Everyone
GAME,4.7,7196,MEDIUM,Free,0,Everyone
GAME,4.6,48256,HIGH,Free,0,Everyone
GAME,4.5,6427773,VERY HIGH,Free,0,Everyone
GAME,3.1,25825,HIGH,Free,0,Everyone
GAME,4.1,55380,HIGH,Free,0,Everyone
GAME,3.4,148177,VERY HIGH,Free,0,Everyone
GAME,4.4,3715656,VERY HIGH,Free,0,Teen
GAME,4.3,1841061,VERY HIGH,Free,0,Teen
GAME,4.6,101686,VERY HIGH,Free,0,Everyone
GAME,4.4,275447,VERY HIGH,Free,0,Everyone 10
GAME,4.3,174755,VERY HIGH,Free,0,Everyone 10
GAME,4.6,4578476,VERY HIGH,Free,0,Everyone 10
GAME,4.2,145353,VERY HIGH,Free,0,Teen
GAME,4.2,1499373,VERY HIGH,Free,0,Everyone
GAME,4.5,531458,HIGH,Free,0,Everyone
GAME,4.4,3714270,VERY HIGH,Free,0,Teen
GAME,4.2,195558,VERY HIGH,Free,0,Everyone
GAME,4.5,29940,HIGH,Free,0,Everyone
GAME,4.8,230727,VERY HIGH,Free,0,Everyone
GAME,4.4,41975,HIGH,Free,0,Everyone
GAME,4.6,216675,VERY HIGH,Free,0,Everyone
GAME,4.5,2311785,VERY HIGH,Free,0,Teen
GAME,4.3,165888,HIGH,Free,0,Teen
GAME,4.6,541144,VERY HIGH,Free,0,Teen
GAME,4.4,1107310,VERY HIGH,Free,0,Teen
GAME,4.4,29168,HIGH,Free,0,Everyone
GAME,4.5,189773,HIGH,Free,0,Teen
GAME,4.6,337752,HIGH,Free,0,Teen
GAME,4.6,102107,HIGH,Free,0,Everyone 10
GAME,4.6,3093358,VERY HIGH,Free,0,Everyone
GAME,4.1,42079,HIGH,Free,0,Everyone
GAME,4.5,240416,HIGH,Free,0,Everyone
GAME,4.6,32506,HIGH,Free,0,Everyone
GAME,4.4,70747,HIGH,Free,0,Teen
GAME,4.7,358817,VERY HIGH,Free,0,Everyone
GAME,4.6,15403,HIGH,Free,0,Everyone
GAME,4.3,38957,HIGH,Free,0,Everyone
GAME,4.5,214777,HIGH,Free,0,Everyone
GAME,4.6,100609,HIGH,Free,0,Teen
GAME,4.2,1343866,VERY HIGH,Free,0,Teen
GAME,4.5,168717,VERY HIGH,Free,0,Mature 17
GAME,4.8,549720,VERY HIGH,Free,0,Everyone
GAME,4.1,18996,HIGH,Free,0,Teen
GAME,4.3,25094,HIGH,Free,0,Teen
GAME,4.4,93033,HIGH,Free,0,Teen
GAME,4,120592,VERY HIGH,Free,0,Everyone 10
GAME,4.2,187972,HIGH,Free,0,Teen
GAME,4,484981,VERY HIGH,Free,0,Everyone 10
GAME,4.2,2055,MEDIUM,Free,0,Teen
GAME,4.5,73539,HIGH,Free,0,Mature 17
GAME,4.7,59017,HIGH,Free,0,Teen
GAME,4.2,5829,MEDIUM,Free,0,Teen
GAME,4.4,18621,MEDIUM,Paid,2.99,Everyone
GAME,4.6,19922,MEDIUM,Paid,1.99,Everyone 10
GAME,4.9,21119,MEDIUM,Paid,4.99,Everyone
GAME,4.4,7412,MEDIUM,Paid,4.99,Teen
GAME,4.5,18125,MEDIUM,Paid,4.99,Everyone
GAME,4.6,10795,MEDIUM,Paid,5.99,Everyone
GAME,4.2,13004,MEDIUM,Paid,6.99,Teen
GAME,4.5,38207,MEDIUM,Paid,9.99,Teen
GAME,4.6,9394,MEDIUM,Paid,4.99,Everyone
GAME,4.6,337913,HIGH,Free,0,Teen
GAME,4.5,4449882,VERY HIGH,Free,0,Everyone 10
GAME,4.4,22429716,VERY HIGH,Free,0,Everyone
GAME,4.6,3883589,VERY HIGH,Free,0,Everyone
GAME,4.5,14200550,VERY HIGH,Free,0,Everyone
GAME,4.6,2719142,VERY HIGH,Free,0,Teen
GAME,4.4,1107197,VERY HIGH,Free,0,Teen
GAME,4.4,3716278,VERY HIGH,Free,0,Teen
GAME,4.3,931595,VERY HIGH,Free,0,Teen
GAME,4.3,165928,HIGH,Free,0,Teen
GAME,4.6,1480189,VERY HIGH,Free,0,Everyone
GAME,4.3,2468063,VERY HIGH,Free,0,Teen
GAME,4.3,309176,HIGH,Free,0,Everyone 10
GAME,4.6,807338,VERY HIGH,Free,0,Teen
GAME,4.5,446434,VERY HIGH,Free,0,Everyone
GAME,4.5,214819,HIGH,Free,0,Everyone
GAME,4.2,522466,VERY HIGH,Free,0,Mature 17
GAME,4.7,584126,VERY HIGH,Free,0,Everyone 10
GAME,4.3,32551,MEDIUM,Free,0,Mature 17
GAME,4,90218,HIGH,Free,0,Teen
GAME,4.4,212524,HIGH,Free,0,Everyone
GAME,4.3,2045554,VERY HIGH,Free,0,Teen
GAME,4.6,745684,HIGH,Free,0,Teen
GAME,4.7,416540,VERY HIGH,Free,0,Everyone 10
GAME,4.4,16601,MEDIUM,Free,0,Teen
GAME,4.7,59017,HIGH,Free,0,Teen
GAME,4.4,3057481,VERY HIGH,Free,0,Teen
GAME,4.3,224514,HIGH,Free,0,Teen
GAME,4.2,26247,HIGH,Free,0,Teen
GAME,4.4,22430188,VERY HIGH,Free,0,Everyone
GAME,4.5,4449910,VERY HIGH,Free,0,Everyone 10
GAME,4.5,14201891,VERY HIGH,Free,0,Everyone
GAME,4.5,27725352,VERY HIGH,Free,0,Everyone 10
GAME,4.4,6199095,VERY HIGH,Free,0,Everyone
GAME,4.3,10493,HIGH,Free,0,Mature 17
GAME,4.5,148945,VERY HIGH,Free,0,Everyone
GAME,4.7,1351771,VERY HIGH,Free,0,Everyone
GAME,4.7,1889582,VERY HIGH,Free,0,Everyone
GAME,4.6,23136735,VERY HIGH,Free,0,Everyone 10
GAME,4.6,44893888,VERY HIGH,Free,0,Everyone 10
GAME,4.4,7614415,VERY HIGH,Free,0,Everyone
GAME,4.4,4067651,VERY HIGH,Free,0,Everyone 10
GAME,4.7,295576,VERY HIGH,Free,0,Everyone
GAME,4.6,59907,HIGH,Free,0,Everyone
GAME,4.5,10460,HIGH,Free,0,Everyone
GAME,4.3,10486018,VERY HIGH,Free,0,Everyone
GAME,4.3,8119151,VERY HIGH,Free,0,Everyone
GAME,4.3,1295625,VERY HIGH,Free,0,Everyone
GAME,4.6,3093932,VERY HIGH,Free,0,Everyone
GAME,4.8,230849,VERY HIGH,Free,0,Everyone
GAME,4.5,9883367,VERY HIGH,Free,0,Everyone
GAME,4.4,5235294,VERY HIGH,Free,0,Everyone
GAME,4.5,3198176,VERY HIGH,Free,0,Everyone
GAME,4.5,10055521,VERY HIGH,Free,0,Everyone
GAME,4.6,4129665,VERY HIGH,Free,0,Everyone
GAME,4.6,2158580,VERY HIGH,Free,0,Everyone
GAME,4.6,506593,VERY HIGH,Free,0,Everyone
GAME,4.6,5419676,VERY HIGH,Free,0,Everyone
GAME,4.7,990723,VERY HIGH,Free,0,Everyone
GAME,4.5,592504,VERY HIGH,Free,0,Everyone
GAME,4.5,21892,HIGH,Free,0,Everyone
GAME,4.5,1138239,VERY HIGH,Free,0,Teen
GAME,4.6,9883806,VERY HIGH,Free,0,Everyone
GAME,4.5,197540,VERY HIGH,Free,0,Everyone
GAME,4.4,74695,VERY HIGH,Free,0,Everyone
GAME,4.4,5566889,VERY HIGH,Free,0,Everyone
GAME,4.6,2698882,VERY HIGH,Free,0,Everyone
GAME,4.7,1535973,VERY HIGH,Free,0,Teen
GAME,4.5,14892469,VERY HIGH,Free,0,Everyone
GAME,4.4,8923818,VERY HIGH,Free,0,Everyone
GAME,4.6,7674252,VERY HIGH,Free,0,Mature 17
GAME,4.7,1125438,VERY HIGH,Free,0,Everyone
GAME,4.6,29445,HIGH,Free,0,Everyone
GAME,4.5,655145,VERY HIGH,Free,0,Teen
GAME,4.4,4921451,VERY HIGH,Free,0,Everyone 10
GAME,4.5,5476569,VERY HIGH,Free,0,Teen
GAME,4.3,1083571,VERY HIGH,Free,0,Everyone
GAME,4.5,27725352,VERY HIGH,Free,0,Everyone 10
GAME,4.2,1500999,VERY HIGH,Free,0,Everyone
GAME,4.5,4230886,VERY HIGH,Free,0,Everyone
GAME,4.3,8119154,VERY HIGH,Free,0,Everyone
GAME,4.4,5235294,VERY HIGH,Free,0,Everyone
GAME,4.7,1535973,VERY HIGH,Free,0,Teen
GAME,4.6,2698889,VERY HIGH,Free,0,Everyone
GAME,4.7,990663,VERY HIGH,Free,0,Everyone
GAME,4.6,7674252,VERY HIGH,Free,0,Mature 17
GAME,4.4,2119218,VERY HIGH,Free,0,Everyone 10
GAME,4.6,1327265,VERY HIGH,Free,0,Teen
GAME,4.5,184210,VERY HIGH,Free,0,Everyone
GAME,4.3,1003269,VERY HIGH,Free,0,Teen
GAME,4.5,1242855,VERY HIGH,Free,0,Teen
GAME,4.5,401425,VERY HIGH,Free,0,Everyone
GAME,4.6,10979062,VERY HIGH,Free,0,Everyone 10
GAME,4.6,515657,VERY HIGH,Free,0,Everyone
GAME,4.3,955656,VERY HIGH,Free,0,Teen
GAME,4.6,337913,HIGH,Free,0,Teen
GAME,4.5,1468591,VERY HIGH,Free,0,Mature 17
GAME,4.7,725897,VERY HIGH,Free,0,Teen
GAME,4.5,549039,VERY HIGH,Free,0,Teen
GAME,4.7,1559650,VERY HIGH,Free,0,Everyone
GAME,4.7,292164,VERY HIGH,Free,0,Everyone 10
GAME,4.6,520962,VERY HIGH,Free,0,Teen
GAME,4.4,1381820,VERY HIGH,Free,0,Teen
GAME,4.3,525517,VERY HIGH,Free,0,Everyone
GAME,4.5,696,MEDIUM,Free,0,Everyone
GAME,4.3,194969,VERY HIGH,Free,0,Everyone 10
GAME,4.4,327599,VERY HIGH,Free,0,Teen
GAME,4.2,3816799,VERY HIGH,Free,0,Everyone
GAME,4.3,10538,HIGH,Free,0,Mature 17
GAME,4.5,5476569,VERY HIGH,Free,0,Teen
GAME,4.4,105620,HIGH,Free,0,Everyone 10
GAME,4.7,37139,HIGH,Free,0,Everyone 10
GAME,4.2,147791,HIGH,Free,0,Teen
GAME,4.1,347883,VERY HIGH,Free,0,Everyone
GAME,4.5,343263,VERY HIGH,Free,0,Everyone 10
GAME,4.5,216849,VERY HIGH,Free,0,Everyone
GAME,4.5,354373,VERY HIGH,Free,0,Everyone 10
GAME,4.1,753043,VERY HIGH,Free,0,Teen
GAME,4.3,43055,HIGH,Free,0,Everyone
GAME,4.5,80678,HIGH,Free,0,Mature 17
GAME,4.4,153381,VERY HIGH,Free,0,Teen
GAME,4.5,559,MEDIUM,Free,0,Everyone 10
GAME,4.6,3073251,VERY HIGH,Free,0,Everyone 10
GAME,4,26649,HIGH,Free,0,Teen
GAME,4.3,2151039,VERY HIGH,Free,0,Teen
GAME,4.5,306764,VERY HIGH,Free,0,Everyone
GAME,4.4,22430188,VERY HIGH,Free,0,Everyone
GAME,4.4,4067651,VERY HIGH,Free,0,Everyone 10
GAME,4.6,59907,HIGH,Free,0,Everyone
GAME,4.2,1500622,VERY HIGH,Free,0,Everyone
GAME,4.5,14201604,VERY HIGH,Free,0,Everyone
GAME,4.6,280098,VERY HIGH,Free,0,Everyone
GAME,4.5,148990,VERY HIGH,Free,0,Everyone
GAME,4.7,154264,VERY HIGH,Free,0,Everyone
GAME,4.5,26985,HIGH,Free,0,Everyone
GAME,4.5,1125438,VERY HIGH,Free,0,Everyone
GAME,4.5,5387781,VERY HIGH,Free,0,Everyone
GAME,4.4,8923847,VERY HIGH,Free,0,Everyone
GAME,4.6,1327269,VERY HIGH,Free,0,Teen
GAME,4.3,23043,HIGH,Free,0,Everyone
GAME,4.4,42145,VERY HIGH,Free,0,Everyone
GAME,4.3,1295625,VERY HIGH,Free,0,Everyone
GAME,4.7,990796,VERY HIGH,Free,0,Everyone
GAME,4.7,171448,VERY HIGH,Free,0,Teen
GAME,4.4,2610680,VERY HIGH,Free,0,Everyone
GAME,4.3,1300619,VERY HIGH,Free,0,Everyone
GAME,4.4,2123793,VERY HIGH,Free,0,Everyone
GAME,4.5,21892,HIGH,Free,0,Everyone
GAME,4.5,6074627,VERY HIGH,Free,0,Teen
GAME,4.4,104303,VERY HIGH,Free,0,Everyone
GAME,4.4,5566908,VERY HIGH,Free,0,Everyone
GAME,4.6,1480182,VERY HIGH,Free,0,Everyone
GAME,4.6,2750645,VERY HIGH,Free,0,Everyone
GAME,4.4,47644,HIGH,Free,0,Everyone
GAME,4.6,125647,VERY HIGH,Free,0,Everyone
GAME,4.2,4355,HIGH,Free,0,Everyone
GAME,4.4,2119235,VERY HIGH,Free,0,Everyone 10
GAME,4.6,214878,VERY HIGH,Free,0,Everyone
GAME,4.6,811040,VERY HIGH,Free,0,Teen
GAME,4.7,1536349,VERY HIGH,Free,0,Teen
GAME,4.5,592504,VERY HIGH,Free,0,Everyone
GAME,4.2,17044,HIGH,Free,0,Everyone
GAME,4.6,155186,VERY HIGH,Free,0,Everyone
GAME,4.7,1125566,VERY HIGH,Free,0,Everyone
GAME,4.6,5419676,VERY HIGH,Free,0,Everyone
GAME,4.3,34494,HIGH,Free,0,Everyone 10
GAME,4.6,260651,VERY HIGH,Free,0,Everyone
GAME,4.4,4638163,VERY HIGH,Free,0,Everyone 10
GAME,4.4,4921409,VERY HIGH,Free,0,Everyone 10
GAME,4.5,1468638,VERY HIGH,Free,0,Mature 17
GAME,4.2,344585,VERY HIGH,Free,0,Everyone
GAME,4.4,7614407,VERY HIGH,Free,0,Everyone
GAME,4.3,234110,VERY HIGH,Free,0,Everyone
GAME,4.7,48615,VERY HIGH,Free,0,Everyone
FAMILY,4.5,470694,VERY HIGH,Free,0,Everyone
FAMILY,4.4,42145,VERY HIGH,Free,0,Everyone
FAMILY,4.5,4449910,VERY HIGH,Free,0,Everyone 10
FAMILY,4.4,14774,HIGH,Free,0,Everyone
FAMILY,4.4,12753,HIGH,Free,0,Everyone
FAMILY,4.5,33983,HIGH,Free,0,Everyone
FAMILY,4.6,20267,HIGH,Free,0,Everyone
FAMILY,4.5,5761,HIGH,Free,0,Everyone
FAMILY,4.3,11618,HIGH,Free,0,Everyone
FAMILY,4.7,12948,HIGH,Free,0,Everyone
FAMILY,4.4,685,MEDIUM,Free,0,Everyone
FAMILY,4.5,9779,HIGH,Free,0,Everyone
FAMILY,4.2,369378,VERY HIGH,Free,0,Everyone
FAMILY,4.5,11436,HIGH,Free,0,Everyone
FAMILY,4.5,2150,MEDIUM,Free,0,Everyone
FAMILY,4.7,48615,VERY HIGH,Free,0,Everyone
FAMILY,4.4,382,MEDIUM,Free,0,Everyone
FAMILY,4.3,24936,HIGH,Free,0,Everyone
FAMILY,4.6,1109,HIGH,Free,0,Everyone
FAMILY,3.9,974,MEDIUM,Free,0,Everyone
FAMILY,4.2,108795,VERY HIGH,Free,0,Everyone
FAMILY,4.5,1455,MEDIUM,Free,0,Everyone
FAMILY,4.3,1024,HIGH,Free,0,Everyone
FAMILY,4.5,1014822,VERY HIGH,Free,0,Everyone
FAMILY,4.4,86961,VERY HIGH,Free,0,Everyone
FAMILY,4.4,7320,HIGH,Free,0,Everyone
FAMILY,4.8,269194,VERY HIGH,Free,0,Everyone
FAMILY,4.4,59843,HIGH,Free,0,Everyone
FAMILY,4.4,18616,HIGH,Free,0,Everyone
FAMILY,4.3,11950,HIGH,Free,0,Everyone
FAMILY,4.6,4289,MEDIUM,Free,0,Everyone
FAMILY,4.1,68286,VERY HIGH,Free,0,Everyone
FAMILY,4.5,11716,HIGH,Free,0,Everyone
FAMILY,4.5,3323,HIGH,Free,0,Everyone
FAMILY,4.5,36606,VERY HIGH,Free,0,Everyone
FAMILY,4,328619,VERY HIGH,Free,0,Everyone
FAMILY,4.5,10216997,VERY HIGH,Free,0,Everyone 10
FAMILY,4.6,46741,VERY HIGH,Free,0,Everyone
FAMILY,4.5,530854,VERY HIGH,Free,0,Everyone
FAMILY,4.5,7050,HIGH,Free,0,Everyone
FAMILY,4.5,235906,VERY HIGH,Free,0,Everyone
FAMILY,4.4,17753,HIGH,Free,0,Everyone
FAMILY,4.7,6294400,VERY HIGH,Free,0,Everyone
FAMILY,4.5,520609,VERY HIGH,Free,0,Everyone
FAMILY,4.5,432,MEDIUM,Free,0,Everyone 10
FAMILY,4.2,32029,HIGH,Free,0,Everyone
FAMILY,4.3,4207,MEDIUM,Free,0,Everyone
FAMILY,4.5,64,LOW,Free,0,Everyone
FAMILY,4.2,96,LOW,Paid,3.99,Everyone
FAMILY,4.3,82471,HIGH,Free,0,Everyone
FAMILY,4.4,496,MEDIUM,Free,0,Everyone
FAMILY,4.6,20267,HIGH,Free,0,Everyone
FAMILY,4.6,29436,HIGH,Free,0,Everyone
FAMILY,4.5,19230,HIGH,Free,0,Everyone
FAMILY,4.2,11126,HIGH,Free,0,Everyone
FAMILY,4.5,23671,HIGH,Free,0,Everyone
FAMILY,4.6,9652,HIGH,Free,0,Everyone
FAMILY,4.6,9626,HIGH,Free,0,Everyone
FAMILY,4.1,29319,HIGH,Free,0,Everyone
FAMILY,4.5,1791,MEDIUM,Free,0,Everyone
FAMILY,4.6,9199,MEDIUM,Free,0,Everyone
FAMILY,4.6,14014,HIGH,Free,0,Everyone
FAMILY,4.5,110877,HIGH,Free,0,Everyone 10
FAMILY,4.3,160,MEDIUM,Free,0,Everyone
FAMILY,3.8,10366,HIGH,Free,0,Everyone
FAMILY,4.5,47644,HIGH,Free,0,Everyone
FAMILY,4.1,530792,VERY HIGH,Free,0,Everyone
FAMILY,4.8,12137,MEDIUM,Free,0,Everyone 10
FAMILY,3.9,237,MEDIUM,Free,0,Everyone
FAMILY,4.5,6404,MEDIUM,Free,0,Everyone
FAMILY,4.4,6356,MEDIUM,Free,0,Everyone
FAMILY,4.3,169,LOW,Paid,2.99,Everyone
FAMILY,4.2,8,LOW,Paid,3.99,Everyone
FAMILY,3,2,VERY LOW,Paid,2.99,Everyone
FAMILY,4.5,4450855,VERY HIGH,Free,0,Everyone 10
FAMILY,4.4,86961,VERY HIGH,Free,0,Everyone
FAMILY,4.5,10216997,VERY HIGH,Free,0,Everyone 10
FAMILY,4.7,48701,VERY HIGH,Free,0,Everyone
FAMILY,4.1,15246,HIGH,Free,0,Everyone
FAMILY,4.5,520654,VERY HIGH,Free,0,Everyone
FAMILY,4.5,4076,MEDIUM,Free,0,Everyone
FAMILY,4.5,530904,VERY HIGH,Free,0,Everyone
FAMILY,4.6,106750,HIGH,Free,0,Everyone
FAMILY,4.3,33785,HIGH,Free,0,Everyone
FAMILY,4.3,4207,MEDIUM,Free,0,Everyone
FAMILY,4.5,58795,VERY HIGH,Free,0,Everyone
FAMILY,4.2,3235,HIGH,Free,0,Everyone
FAMILY,4.2,47031,HIGH,Free,0,Everyone
FAMILY,4.4,131,MEDIUM,Free,0,Everyone
FAMILY,4.5,114,MEDIUM,Free,0,Everyone
FAMILY,4.1,673203,VERY HIGH,Free,0,Everyone
FAMILY,4.2,2178,MEDIUM,Free,0,Everyone
FAMILY,4.1,175625,VERY HIGH,Free,0,Everyone
FAMILY,4.7,8508,MEDIUM,Free,0,Everyone 10
FAMILY,4.3,3484,HIGH,Free,0,Everyone
FAMILY,4.4,379415,VERY HIGH,Free,0,Everyone
FAMILY,4.4,19245,HIGH,Free,0,Everyone
FAMILY,,65,MEDIUM,Free,0,Everyone
FAMILY,4.3,24877,HIGH,Free,0,Everyone
FAMILY,4.4,765,HIGH,Free,0,Everyone
FAMILY,4.3,10088,HIGH,Free,0,Everyone
FAMILY,4.3,525552,VERY HIGH,Free,0,Everyone
FAMILY,4.2,3762,HIGH,Free,0,Everyone
FAMILY,4.2,141363,VERY HIGH,Free,0,Everyone
FAMILY,4.3,472584,VERY HIGH,Free,0,Everyone
FAMILY,4.3,1329192,VERY HIGH,Free,0,Everyone
FAMILY,4.1,148295,VERY HIGH,Free,0,Everyone
FAMILY,4.2,41273,HIGH,Free,0,Everyone
FAMILY,4.5,278,MEDIUM,Free,0,Everyone
FAMILY,4.3,392596,VERY HIGH,Free,0,Everyone
FAMILY,4.3,43060,HIGH,Free,0,Everyone
FAMILY,4.5,514088,VERY HIGH,Free,0,Everyone
FAMILY,4.1,41867,HIGH,Free,0,Everyone
FAMILY,4.5,1014846,VERY HIGH,Free,0,Everyone
FAMILY,4.2,23060,HIGH,Free,0,Everyone
FAMILY,4.4,112080,VERY HIGH,Free,0,Everyone
FAMILY,4,15489,HIGH,Free,0,Everyone
FAMILY,4.1,51895,VERY HIGH,Free,0,Everyone
FAMILY,4.3,43060,HIGH,Free,0,Everyone
FAMILY,4.3,525552,VERY HIGH,Free,0,Everyone
FAMILY,4.4,623398,VERY HIGH,Free,0,Everyone
FAMILY,4.3,472584,VERY HIGH,Free,0,Everyone
FAMILY,4.1,66661,HIGH,Free,0,Everyone
FAMILY,4,10447,HIGH,Free,0,Everyone
FAMILY,4.3,1574197,VERY HIGH,Free,0,Everyone
FAMILY,4.6,19170,HIGH,Free,0,Everyone
FAMILY,4.3,169609,VERY HIGH,Free,0,Everyone
